%			Universidad de Costa Rica 
% 		    Escuela de Ingeniería Eléctrica
%	Inteligencia Artificial Aplicada a la Ingeniería Eléctrica

%		Proyecto 1 - Biometría de Pasos
%	Vectores de características para el audio 1 y 2 de los datos train

% Creado por: Raquel Sofía Corrales Marín
% Fecha de creación: 20/9/2022

@relation pasos_train_clase1_y_clase2

@attribute atributo1 NUMERIC
@attribute atributo2 NUMERIC
@attribute atributo3 NUMERIC
@attribute atributo4 NUMERIC
@attribute atributo5 NUMERIC
@attribute atributo6 NUMERIC
@attribute atributo7 NUMERIC
@attribute atributo8 NUMERIC
@attribute atributo9 NUMERIC
@attribute atributo10 NUMERIC
@attribute atributo11 NUMERIC
@attribute atributo12 NUMERIC
@attribute atributo13 NUMERIC
@attribute atributo14 NUMERIC
@attribute atributo15 NUMERIC
@attribute atributo16 NUMERIC
@attribute atributo17 NUMERIC
@attribute atributo18 NUMERIC
@attribute atributo19 NUMERIC
@attribute atributo20 NUMERIC
@attribute atributo21 NUMERIC
@attribute atributo22 NUMERIC
@attribute atributo23 NUMERIC
@attribute atributo24 NUMERIC
@attribute atributo25 NUMERIC
@attribute atributo26 NUMERIC
@attribute atributo27 NUMERIC
@attribute atributo28 NUMERIC
@attribute atributo29 NUMERIC
@attribute atributo30 NUMERIC
@attribute atributo31 NUMERIC
@attribute atributo32 NUMERIC 
@attribute atributo33 NUMERIC
@attribute atributo34 NUMERIC
@attribute atributo35 NUMERIC
@attribute atributo36 NUMERIC
@attribute atributo37 NUMERIC
@attribute atributo38 NUMERIC
@attribute atributo39 NUMERIC
@attribute atributo40 NUMERIC
@attribute atributo41 NUMERIC
@attribute atributo42 NUMERIC
@attribute atributo43 NUMERIC
@attribute atributo44 NUMERIC
@attribute atributo45 NUMERIC
@attribute atributo46 NUMERIC
@attribute atributo47 NUMERIC
@attribute atributo48 NUMERIC
@attribute atributo49 NUMERIC
@attribute atributo50 NUMERIC
@attribute atributo51 NUMERIC
@attribute atributo52 NUMERIC
@attribute atributo53 NUMERIC
@attribute atributo54 NUMERIC
@attribute atributo55 NUMERIC
@attribute atributo56 NUMERIC
@attribute atributo57 NUMERIC
@attribute atributo58 NUMERIC
@attribute atributo59 NUMERIC
@attribute atributo60 NUMERIC
@attribute atributo61 NUMERIC
@attribute atributo62 NUMERIC
@attribute atributo63 NUMERIC
@attribute atributo64 NUMERIC
@attribute atributo65 NUMERIC
@attribute atributo66 NUMERIC
@attribute atributo67 NUMERIC
@attribute atributo68 NUMERIC
@attribute class {clase1, clase2}

@data
0.0679704, 0.000737918, 3.03771, 0.233592, 0.283027, 0.288893, 0.00233406, 0.0225333, -29.5966, 2.35002, 0.391176, 0.398404, 0.0222217, 0.112863, 0.133085, 0.0542275, 0.0365405, -0.0380637, -0.0237045, -0.031602, 0.0183475, 0.0148993, 0.00332238, 0.0567336, 0.0158802, 0.0167089, 0.00588517, 0.0722573, 0.00136464, 0.00529493, 0.0143116, 0.0516505, 0.0033124, 0.0289208, 5.83455e-05, -3.77728e-07, 0.000825513, -9.74175e-05, -2.33827e-05, 0.000333998, 2.86276e-05, 1.25e-05, 0.00678515, -0.00530402, -0.00144668, 0.00305709, 0.00200122, 0.0016324, -0.000388147, -0.00239506, -0.0020339, -0.00139481, 0.00374102, -0.00140468, -0.00565797, 7.07448e-05, -4.27317e-05, -0.00135078, -2.75165e-05, 5.13091e-05, 1.24722e-05, -0.000230731, 1.73407e-05, 1.86764e-05, 0.000189519, 0.000676609, 6.08339e-05, -0.000226628, clase2
0.0657304, 0.00754373, 3.04009, 0.245784, 0.293753, 0.262351, 0.00274486, 0.0163, -25.8625, 2.49654, 0.56564, 0.541829, 0.112584, 0.153619, 0.189757, 0.0945253, 0.0810176, 0.0395671, 0.00362265, 0.00725812, 0.0104857, 0.010968, 0.00221757, 0.0794, 0.0125253, 0.0232285, 0.0057943, 0.0634194, 0.000955559, 0.00353563, 0.0172698, 0.0569847, 0.00301154, 0.032319, -0.000214628, 2.57524e-06, -0.000186146, 0.000220519, 5.51417e-05, -0.000160074, 1.66474e-05, -8.33333e-06, -0.00695727, -0.000350509, 0.000368814, -0.00187276, 0.00235173, 0.00410893, 0.000779436, 0.0027264, 0.00265618, -0.000698398, -0.000342066, 0.00351517, 0.000592955, -7.40044e-05, 4.50387e-06, 0.000950539, 4.64303e-05, -8.10575e-06, -2.38112e-06, -0.000550333, -6.16046e-06, -4.54735e-05, 8.17735e-05, -6.19264e-05, 9.10541e-08, 0.000186534, clase2
0.0593707, 0.00294348, 2.9929, 0.227815, 0.28546, 0.230666, 0.00288599, 0.0162917, -27.1731, 2.63772, 0.347217, 0.345564, 0.0585672, 0.134076, 0.189545, 0.0874356, 0.114734, 0.0232336, -0.00852901, -0.0158753, -0.00614561, 0.0140225, 0.00392748, 0.0512096, 0.0128502, 0.0213397, 0.00630049, 0.076708, 0.00122389, 0.00414487, 0.0207303, 0.057323, 0.00473654, 0.0301106, -0.000485518, 1.9554e-05, -0.000852151, -0.000925806, -0.000148926, -0.00453468, 1.74077e-05, -0.0001625, 0.010758, 0.0096562, 0.00436543, 0.000899463, -0.0036444, -6.50887e-05, 0.00227562, -0.000495074, -0.00187018, 0.000463855, 0.000708997, -0.000495002, -0.00280097, 0.0003827, -1.83634e-05, 0.000109307, -3.50984e-05, 2.68703e-06, 2.85748e-05, -0.000907577, -3.0736e-06, 9.90622e-06, -0.000165271, 0.000441456, 5.74674e-06, -0.000122799, clase2
0.0645259, 0.00390852, 2.99809, 0.235258, 0.285642, 0.264116, 0.0026795, 0.0212958, -27.0381, 2.40015, 0.580239, 0.482211, 0.119683, 0.144095, 0.171716, 0.101667, 0.0542227, -0.0197222, -0.00166602, -0.0533179, -0.03854, 0.0180188, 0.00269697, 0.058093, 0.0103969, 0.0197571, 0.00661289, 0.0516103, 0.00120353, 0.00298788, 0.0210061, 0.0696969, 0.00294222, 0.0301084, 0.000252136, -3.7872e-06, -0.00129395, -0.00022778, -0.000151684, 0.000695005, 2.56547e-05, 1.66667e-05, 0.0100554, -0.00780629, -0.00229719, 0.000253665, -0.000660978, -0.00076653, 9.30964e-05, -0.00218666, 0.00333161, 0.00208165, 0.00159388, 0.00196861, 0.00118676, -0.000628122, -1.17467e-05, 0.000738338, 1.12615e-05, -9.02326e-05, -3.7472e-05, 0.000410752, 9.03654e-06, 4.66873e-05, 6.15669e-05, -0.000464607, 2.37321e-05, -3.32924e-05, clase2
0.0726547, 0.00387407, 3.02235, 0.256779, 0.297411, 0.307864, 0.0024509, 0.01765, -26.8376, 2.62001, 0.418413, 0.395761, 0.0655829, 0.179507, 0.258272, 0.160454, 0.166394, 0.0604789, 0.00671833, -0.0293429, -0.00677821, 0.0116955, 0.00482484, 0.0590089, 0.00987513, 0.029433, 0.00541449, 0.0641534, 0.0010836, 0.00319026, 0.0169276, 0.0667608, 0.00306371, 0.0311612, -0.000137529, 4.40262e-06, 0.000301117, -8.43116e-05, -4.00462e-05, -0.00057683, 2.14383e-05, -1.25e-05, 0.00105035, 0.000596346, -0.000993531, 0.00100253, -0.00142092, 0.000116928, -0.000781672, 0.00341656, 0.0030641, 0.00344204, -0.000323139, -0.000213832, -0.000795271, -3.77956e-05, 1.92415e-05, 0.000353906, 0.000202159, -0.000221345, -9.475e-05, -0.000659256, -8.73409e-08, -9.23843e-06, -0.000263197, 0.000631885, 2.60198e-05, -3.52726e-05, clase2
0.0629506, 0.000762885, 3.02231, 0.231673, 0.283298, 0.261615, 0.0023672, 0.0220042, -29.0633, 2.31456, 0.369181, 0.344731, 0.0836766, 0.196345, 0.183935, 0.138699, 0.113397, 0.0814797, 0.0412606, 0.094138, 0.0387695, 0.00869192, 0.00377652, 0.0777083, 0.00925945, 0.022626, 0.00657209, 0.0592854, 0.00180378, 0.0039156, 0.0181303, 0.0480007, 0.00399895, 0.0308125, -0.000375078, 1.06605e-06, -0.00173283, -0.00036445, -7.67863e-05, -0.00141034, 2.94718e-05, 6.93889e-20, 0.00736364, -0.00722248, 0.00259087, 0.00245097, 0.000511045, 0.00344621, -0.00267338, -0.000602862, -0.00286386, 0.000756151, 0.00154032, 0.00291045, -0.0015311, -0.000198625, -1.77305e-05, -0.000783443, -4.16072e-05, 0.000133205, -0.000126962, 0.00127009, -3.74987e-07, 2.95284e-05, -2.14448e-05, 0.000146597, -1.37947e-05, 0.000157319, clase2
0.0529089, 0.0146326, 3.01046, 0.233133, 0.293025, 0.187643, 0.0033128, 0.0118917, -25.1707, 2.75649, 0.658031, 0.553915, 0.149377, 0.175007, 0.175888, 0.0786159, 0.0477428, 0.0258613, -0.0341704, -0.0419504, -0.0406941, 0.0108851, 0.00172278, 0.0451431, 0.0102771, 0.0209095, 0.00471306, 0.0711139, 0.000621112, 0.00347451, 0.0268064, 0.076195, 0.00179905, 0.0318188, -0.000125026, 2.31204e-05, -0.00238549, 0.000111305, 6.62202e-05, -0.0007561, 2.42724e-05, -2.08333e-05, -0.00453358, 0.00562823, 0.00269666, 0.00257732, 0.00272761, -0.00349815, 0.00155679, 0.000615862, 0.00263302, 0.000678309, -0.000596166, -0.00155052, -0.00134609, -0.000190036, 8.57802e-06, -0.000329302, -0.000189923, 7.33743e-05, 7.29096e-05, -0.000922925, -6.5876e-06, -5.84398e-05, 0.000143392, 0.000634124, 9.52284e-06, -0.000135047, clase2
0.0378766, 0.0164994, 2.98739, 0.199455, 0.277421, 0.115837, 0.00473584, 0.0081625, -25.382, 2.79419, 0.821727, 0.558008, 0.22398, 0.20648, 0.144271, 0.0671796, 0.0150924, 0.06211, -0.0683903, -0.00202009, -0.0964057, 0.010469, 0.0014372, 0.0463573, 0.00866322, 0.0176301, 0.00506701, 0.0556141, 0.000594739, 0.00208623, 0.0476916, 0.0748209, 0.00163304, 0.0324048, -0.000423005, 7.41258e-05, 0.000761971, -0.000564353, -0.000184376, -0.00140441, 2.85675e-05, -8.33333e-06, 0.0114191, -0.000336127, -0.00227483, 0.00203122, 0.00180976, 0.00114481, -0.00152373, -0.00253406, -0.00249848, -0.000177487, -0.00165039, 0.000550224, -0.000461778, 8.85465e-06, -4.14517e-06, -9.38056e-05, -5.42211e-05, -0.000114664, 2.45226e-05, -0.000296993, -2.55938e-06, -2.08227e-05, 0.000805064, -0.000160638, -3.88667e-06, 0.000153388, clase2
0.0450073, 0.0121414, 3.04145, 0.222466, 0.288293, 0.152831, 0.00381438, 0.010025, -25.7586, 2.85205, 0.637399, 0.503548, 0.185528, 0.187986, 0.206934, 0.124636, 0.0847023, 0.0708859, 0.0156977, -0.0297023, -0.0564848, 0.0134992, 0.00178461, 0.0782785, 0.00945036, 0.0170695, 0.00466637, 0.0524058, 0.00142849, 0.00299082, 0.0373197, 0.0580198, 0.00284814, 0.034026, 0.000252136, -9.7158e-05, -0.00138592, -0.000159303, -0.000251041, 0.000927175, 4.86339e-05, 1.25e-05, 0.0118104, -0.00234659, -0.00530128, 0.00163148, 0.00176239, -0.000390695, -0.000906321, -0.00437585, -0.00175079, -0.00106831, 0.000379724, 0.000224634, 9.29076e-05, 2.12902e-05, 5.84628e-07, 0.000960898, 0.000191259, 0.000422588, 6.68447e-06, 0.000286021, 4.64039e-06, 5.26698e-06, -0.00155846, 3.63826e-05, 6.73406e-06, -0.000100676, clase2
0.0443592, 0.00708464, 2.99658, 0.217527, 0.286719, 0.149316, 0.00362655, 0.0102542, -26.4225, 2.93603, 0.611836, 0.526387, 0.162968, 0.178085, 0.182506, 0.0921635, 0.0725915, 0.0083526, 0.0103255, 0.0170846, -0.00573812, 0.0129335, 0.00191987, 0.0737262, 0.00971697, 0.0246149, 0.00464283, 0.0747642, 0.000746483, 0.00405197, 0.020366, 0.0520362, 0.00215582, 0.0334945, 0.000181288, -2.26644e-05, -1.93421e-05, -0.000227628, -0.000130363, 0.000408422, 1.53428e-05, 5e-05, 0.0126835, -0.00282076, -0.00633515, -0.00747617, -0.00380911, -0.000236543, -0.00358102, -0.00373054, 0.00127461, 0.00239567, 0.00137177, 0.0015593, 0.000521933, 5.54322e-05, 1.27799e-05, -0.00123782, -1.36441e-05, -0.000324146, 4.2768e-05, 0.00200464, -6.55458e-07, 6.14815e-05, 0.000240083, -0.00057501, 8.65601e-06, 0.000152678, clase2
0.0509064, 0.00422364, 3.04187, 0.217257, 0.283166, 0.172163, 0.00354306, 0.014575, -26.8675, 2.66451, 0.59269, 0.47629, 0.1483, 0.127641, 0.197143, 0.108725, 0.0830896, 0.0457113, 0.0206514, 0.00348697, -0.00984276, 0.0123178, 0.00231973, 0.0649526, 0.00842002, 0.0242152, 0.00693255, 0.0655092, 0.00111101, 0.00332236, 0.0223205, 0.0574423, 0.00232299, 0.0314333, 1.45864e-05, -3.4656e-06, 0.00284732, -0.000337392, -0.000273221, 0.000713526, 3.52727e-05, 0.0001625, 0.0154888, -0.00847576, -0.00550168, 0.00178039, -0.000928717, -0.00239921, 0.000367929, -0.000825564, 0.000570532, 0.00111264, 0.000640935, 0.00307705, -4.99338e-05, -0.000221258, -1.15485e-05, 0.00032882, -0.000149772, -1.21474e-05, 6.9535e-05, -0.000176912, -4.1823e-08, 6.92771e-05, 0.000227163, -0.000439094, -2.69059e-05, 4.55569e-05, clase2
0.0490331, 0.00963327, 3.04789, 0.228446, 0.291821, 0.175658, 0.00313348, 0.0105167, -25.8417, 2.70029, 0.372024, 0.455403, 0.103234, 0.275449, 0.342924, 0.122705, 0.134929, 0.0360775, 0.00686594, 0.0534798, 0.0497517, 0.0105969, 0.00181071, 0.0484244, 0.00805003, 0.0200054, 0.00385735, 0.0636061, 0.000907083, 0.00329761, 0.0217569, 0.101517, 0.00259945, 0.0393284, -0.000195874, -1.29354e-06, 0.000146947, 0.000308262, 0.000125795, -0.000171298, 2.26963e-05, -6.25e-05, -0.0105126, 0.00229251, 0.00186198, -0.000350181, 0.00235068, 0.00017817, 0.00111683, 0.00372053, 0.00200741, -0.000273483, -0.00231221, -0.000747535, -0.000875181, 2.16858e-05, -9.73389e-06, 0.0014174, -3.94375e-05, -8.25811e-05, -0.000114332, 0.000324502, -1.20085e-05, 1.41547e-05, -2.74467e-05, -0.00118736, -1.05564e-05, 6.85515e-05, clase2
0.0625735, 0.00501605, 2.98927, 0.238067, 0.288654, 0.252312, 0.00278108, 0.0144583, -26.6927, 2.51068, 0.491659, 0.487691, 0.161124, 0.212299, 0.222686, 0.106791, 0.109354, 0.0611493, 0.0856482, 0.0970218, 0.0383896, 0.0105382, 0.00196557, 0.0845329, 0.00774349, 0.0233078, 0.00518165, 0.0793288, 0.000969552, 0.00360993, 0.0159601, 0.0466785, 0.00276342, 0.0348098, -3.12565e-05, 3.22604e-06, -0.000391339, -0.000210155, -4.79417e-08, -0.00175454, 1.10863e-05, -0.000258333, 0.00449849, 0.00449892, 0.00337297, -2.77063e-05, -0.00192848, -0.00109891, -0.00248213, -8.93689e-05, 0.00141793, 0.00213826, 0.000221549, 0.00219405, -0.000215959, 0.000169561, 3.18426e-05, 0.000540538, 4.64571e-05, 0.000119969, 6.34948e-05, -0.000883609, 3.06468e-06, -3.60464e-05, -0.000108308, -5.98164e-05, 8.02346e-05, -0.000178951, clase2
0.06219, 0.0151111, 3.01075, 0.246292, 0.293807, 0.258084, 0.00252963, 0.015125, -25.1923, 2.56976, 0.543648, 0.537031, 0.234929, 0.16092, 0.219768, 0.156692, 0.123606, 0.109692, 0.0788369, 0.0400143, 0.00669497, 0.0106786, 0.00175061, 0.0768539, 0.00658193, 0.0211049, 0.00400804, 0.0626725, 0.000729529, 0.00393508, 0.0262438, 0.0599395, 0.00233892, 0.0329654, 0.00057512, -7.36513e-05, 0.00272311, 0.000535276, 3.97331e-05, 0.0041626, 1.769e-05, 0.000154167, -0.00522935, -0.00396058, -0.00241969, -0.00148035, -0.000891607, -0.00313539, 7.97273e-05, 7.49909e-05, -0.000547645, -0.000230835, -0.00445742, -0.00280351, -0.000279104, -3.72839e-06, 2.82792e-05, -0.00134015, 1.71508e-05, -0.000169129, 1.55796e-05, 0.00157589, -1.06273e-06, 1.83067e-05, 0.000136693, 4.57807e-05, 1.66659e-05, 0.00010154, clase2
0.0707126, 0.00697727, 3.01257, 0.250124, 0.293801, 0.305412, 0.0025799, 0.0178208, -26.0751, 2.51963, 0.35021, 0.514436, 0.177436, 0.149215, 0.163949, 0.090383, 0.105329, 0.0545518, 0.0449223, 0.0400289, 0.00583027, 0.0102033, 0.00218005, 0.0723053, 0.00966928, 0.0230424, 0.00513848, 0.0925752, 0.00107778, 0.00328362, 0.017205, 0.0458654, 0.00268977, 0.035315, -6.66806e-05, 8.22024e-06, 0.00051763, -0.000294935, -6.1986e-05, -0.000960236, 1.30352e-05, -4.16667e-06, 0.00753794, 0.00222122, -0.00145013, 0.002283, -0.000142302, -0.00283126, -0.00169491, -0.00197666, 0.00176693, 0.00300821, -0.000845199, -0.00119333, -0.00219977, 4.04172e-05, 1.35386e-05, -0.000550592, -8.0688e-05, 0.000500028, -2.85492e-05, -0.000314675, 2.23505e-06, 2.55993e-05, 8.04056e-05, -0.000118109, -3.63322e-06, -0.000129768, clase2
0.0517295, 0.00287681, 3.05772, 0.220132, 0.285371, 0.171947, 0.0030929, 0.0173417, -27.5823, 2.68592, 0.463098, 0.475216, 0.079589, 0.0369224, 0.162978, 0.111065, 0.0496775, 0.110759, 0.109208, 0.0379587, 0.0111717, 0.0119131, 0.00207456, 0.0943818, 0.0103184, 0.021107, 0.00751454, 0.0422675, 0.00100626, 0.00454409, 0.0148676, 0.0513051, 0.00340113, 0.0324128, 6.04293e-05, -2.37288e-07, 0.00205853, -2.5475e-05, 6.59666e-06, -0.000179464, 2.49555e-05, -1.25e-05, -0.00434655, 0.00259118, -0.000147397, -0.00111874, 0.00313627, -0.000709619, 0.00107439, -0.00284902, -0.00013624, 0.00305608, 0.000158096, 0.00263678, -0.000353548, 0.000301126, 5.19892e-06, 0.000529352, -0.000151247, -6.5785e-05, -6.94366e-06, 0.000117736, 3.93033e-08, -2.49188e-05, -0.000181227, -0.000267272, -1.65336e-05, 5.12928e-05, clase2
0.0551386, 0.00217238, 3.03194, 0.230698, 0.287895, 0.211978, 0.00335447, 0.0137167, -28.0136, 2.56006, 0.417429, 0.595966, 0.153534, 0.164334, 0.174689, 0.0384217, 0.0794384, 0.0466541, 0.0181928, 0.0375499, -0.000892974, 0.0164574, 0.00175553, 0.0777757, 0.00846816, 0.0198489, 0.0051711, 0.0698222, 0.00158235, 0.0034427, 0.0182028, 0.0569264, 0.00275773, 0.0343758, -9.79371e-05, -5.7357e-07, 0.00100144, -8.62187e-06, -4.96037e-06, 0.000194034, 1.85543e-05, 3.75e-05, 0.00264069, -0.00373192, 0.00207043, 0.00174339, -0.00131577, -0.00189531, -0.00563396, -0.000484752, 0.0033967, -0.000326325, 0.000416643, -0.000605296, -0.000323684, -0.000137384, 4.03517e-06, -1.42199e-05, 6.91973e-05, -3.43768e-05, -2.28788e-05, 0.000147666, -6.70901e-06, 4.15175e-05, -2.44935e-05, -4.87628e-05, -1.99226e-06, 1.25126e-05, clase2
0.0536153, 0.00486811, 3.04481, 0.231933, 0.28964, 0.199486, 0.00323918, 0.0115208, -26.9085, 2.7391, 0.741899, 0.561753, 0.156911, 0.134658, 0.147877, 0.0552276, 0.0825576, 0.0825567, 0.0396944, -0.00913491, -0.0353672, 0.0127616, 0.00153543, 0.0697294, 0.0102991, 0.0269283, 0.0048547, 0.0682479, 0.000806044, 0.0031063, 0.0211848, 0.06047, 0.00275557, 0.0322451, -0.000441759, 2.34609e-05, 0.000524196, -0.000503619, -8.80924e-05, -0.00217469, 2.21512e-05, -2.08333e-05, 0.00349275, 0.00537883, 0.00603791, -0.000568453, -0.00317671, -0.00202215, 0.00212558, 0.0013183, -4.12394e-05, 0.00127879, 0.00241353, 0.00028295, -0.00163664, -2.19524e-05, -3.49345e-06, -0.000466691, 0.000102377, 0.000152371, -2.87381e-05, 0.00020243, -2.49013e-06, -3.06275e-05, -0.000113766, 0.000311157, -2.92242e-06, -7.20433e-06, clase2
0.0402167, 0.00254551, 2.99594, 0.211693, 0.284241, 0.129606, 0.00392445, 0.00964583, -29.8228, 3.09118, 0.681389, 0.554442, 0.169606, 0.183028, 0.162219, 0.0890905, 0.0601017, 0.0326065, 0.0129587, -0.0335619, -0.0584152, 0.011391, 0.00131395, 0.0546751, 0.0110001, 0.0294537, 0.00477302, 0.0671631, 0.000652327, 0.00227602, 0.0391401, 0.0551738, 0.00237057, 0.0324403, 1.04188e-05, 0.000722095, 0.00193425, -0.00166402, -0.00196938, 0.00168721, 1.44831e-05, 0.000708333, 0.112434, -0.0215561, -0.0167099, -0.00761044, -0.00509224, 9.83938e-05, -0.00387767, 0.000641386, -0.00287693, -0.0024903, 0.0011972, -0.000572522, 0.000969497, 0.000144148, 5.69516e-05, -0.000744608, 7.45743e-05, -0.000480363, 0.000257064, -0.000731628, 4.57438e-05, 8.20318e-05, -2.51402e-05, -0.000278776, 5.90536e-05, -0.000274304, clase2
0.0373265, 0.00308432, 3.03537, 0.183655, 0.263147, 0.11902, 0.00402619, 0.0142583, -28.0327, 2.68996, 0.462461, 0.525972, 0.0709885, 0.171268, 0.1712, 0.115605, 0.128374, 0.052043, 0.0368171, 0.0221259, -0.00567099, 0.011533, 0.00262149, 0.0513246, 0.0113091, 0.0326911, 0.00687392, 0.0824752, 0.00140214, 0.00295351, 0.0249037, 0.0360929, 0.00361495, 0.0302748, 0.000216712, -0.00100129, -0.000378485, 0.0021744, 0.00189598, 0.00122038, 3.36332e-05, -0.000308333, -0.111937, 0.0128538, 0.0114962, 0.00270525, 0.0072854, 0.00464366, 0.00428193, 0.00496879, 0.00146855, 0.00115345, -0.00209387, -0.00171558, 0.000648655, 7.68593e-05, -1.69259e-05, 0.000769616, -0.000150257, -0.000295957, -3.98945e-05, -5.47735e-05, -7.86299e-05, -4.43146e-05, 3.07e-05, 0.000824794, -0.000154264, 0.000143291, clase2
0.0472849, 0.00652403, 3.06509, 0.215725, 0.285312, 0.160312, 0.0034485, 0.0124125, -26.3572, 2.9421, 0.59761, 0.543355, 0.0297268, 0.0826261, 0.125055, 0.0465576, 0.0981691, 0.0478654, -0.0555225, -0.032555, -0.0238152, 0.0126213, 0.00212286, 0.0489176, 0.0183992, 0.0461173, 0.00887672, 0.0562964, 0.000959347, 0.00315273, 0.0264024, 0.0451734, 0.00331211, 0.0278123, -0.000275057, -4.51414e-06, 0.00301072, 5.5309e-05, 7.60575e-05, 0.000280901, 1.3423e-05, 4.16667e-06, -0.000825084, 0.00573026, -0.000238824, -0.00563272, -0.00162362, 0.00262823, 0.00222873, -0.000584788, 0.00107109, -0.0011651, -0.00192868, -0.000604076, 0.00142554, -0.000126384, 8.97621e-06, -0.00156393, 6.1901e-05, 0.000400994, 3.90507e-05, -7.02546e-05, 1.18166e-06, 4.817e-06, 0.000444927, 0.000283664, -1.15001e-06, -0.000225472, clase2
0.045522, 0.00150216, 2.96961, 0.204443, 0.274498, 0.158299, 0.00319869, 0.0145375, -28.5188, 2.82311, 0.533121, 0.494147, 0.0195004, 0.0995581, 0.164795, 0.0430617, 0.0595666, 0.0226776, 0.00272763, -0.0261901, -0.065551, 0.0115493, 0.00203224, 0.0391417, 0.011833, 0.0214757, 0.00765648, 0.0816767, 0.000944374, 0.00440234, 0.0306904, 0.0493702, 0.00459903, 0.0291519, -0.000350073, 2.0411e-06, 0.00239635, -0.000294038, -5.98368e-05, -0.00106593, 4.21597e-05, -2.08333e-05, 0.00419039, -0.00053363, 0.000244814, 0.00193573, 0.00395347, 0.000186536, 0.0017415, -0.00312785, -0.00267918, -0.000589421, 0.00107178, -0.00109234, -0.000431733, 3.94254e-05, -1.36328e-05, -0.000267314, 0.000113295, 0.000203253, -9.75984e-05, 0.000606867, 3.89339e-06, 5.68862e-05, 9.9265e-05, -0.000439689, -9.29162e-05, 6.73e-05, clase2
0.0553053, 0.00595407, 3.0237, 0.216789, 0.283334, 0.180785, 0.00277491, 0.017075, -26.2475, 2.6779, 0.462736, 0.481159, 0.00873809, 0.0562395, 0.140459, 0.0335775, 0.0852884, 0.0746311, 0.0234431, -0.009441, -0.0790992, 0.0161968, 0.00217234, 0.046379, 0.0121813, 0.0177933, 0.00656197, 0.0724299, 0.00113925, 0.00460508, 0.0284386, 0.0525268, 0.00430972, 0.0276533, -0.000243801, 2.32904e-05, -0.000248053, -0.000410735, -6.62475e-05, -0.00114732, 2.52553e-05, -4.16667e-06, 0.00337187, 0.00469253, -0.000958061, 0.00306644, -0.000230793, -0.000957796, -0.00121075, 0.00131898, 0.00294511, 0.00228425, 0.000124144, -0.00187686, -0.00137889, -0.000399826, 1.61843e-06, 9.14173e-05, 0.000173931, -0.000296601, 3.98726e-06, 0.00020977, -4.0707e-06, -7.68099e-05, 0.000117163, 0.000264559, -5.6947e-05, 6.75618e-05, clase2
0.0458012, 0.00656202, 3.00681, 0.211854, 0.284174, 0.15042, 0.00356059, 0.0103625, -26.1577, 2.78412, 0.389085, 0.5898, 0.111788, 0.171465, 0.198326, 0.0158974, 0.0924134, 0.0441603, 0.0590847, 0.0314082, -0.00477042, 0.0130242, 0.00184972, 0.0485763, 0.0110213, 0.0272603, 0.00567914, 0.067828, 0.000965966, 0.00374349, 0.0313966, 0.0660928, 0.00273702, 0.0331641, 0.000222963, -2.5569e-05, 0.0011719, 0.000347, 3.83161e-05, 0.00186474, 3.0478e-05, 8.33333e-06, -0.00478279, -0.00982487, 0.000383227, -0.000909166, -0.00124722, 0.000915458, 0.0013077, 0.00265966, -0.00251515, 0.00042636, 0.00376789, 0.00374043, 0.00234496, 0.000382759, -2.80649e-05, 0.000276189, -8.6663e-05, 9.60852e-05, -8.72619e-06, 0.000251688, 2.24252e-06, -2.60569e-06, -0.000178947, -0.000213204, 1.45538e-05, 6.18467e-05, clase2
0.0592957, 0.00452058, 3.04481, 0.22399, 0.283662, 0.233638, 0.00264466, 0.0186875, -26.4282, 2.43582, 0.390646, 0.477942, 0.0490296, 0.0125311, 0.155669, 0.0769019, 0.0516449, 0.0967223, 0.0222258, 0.0336929, -0.0164368, 0.0135272, 0.00235154, 0.0511924, 0.0101873, 0.0219745, 0.00646557, 0.0942484, 0.00114803, 0.00449986, 0.0176866, 0.0575435, 0.00325736, 0.0336933, 0.000166701, -4.4952e-06, -0.000743781, 0.00020249, 7.41488e-05, 0.000367089, 2.10321e-05, -8.33333e-06, -0.00683595, 0.00217126, 0.000407656, -0.005671, -0.00227876, 0.00156063, -0.00380022, -0.00393493, -0.00239043, -0.00159618, 0.00129459, -0.00134139, 0.000496303, 0.000275411, 5.69795e-07, 0.000117887, 8.71521e-05, 8.10991e-05, -4.59542e-05, 0.000878367, -3.26448e-06, -9.47353e-05, -0.000206225, -0.000688508, 6.32573e-06, 0.000112442, clase2
0.0666514, 0.00365378, 3.03443, 0.242039, 0.291733, 0.271786, 0.00264777, 0.0163625, -27.0506, 2.65026, 0.467436, 0.435538, -0.00854602, 0.00589596, 0.118153, 0.0741689, 0.0824206, 0.093759, 0.053042, -0.00282469, -0.0399137, 0.0164446, 0.0023639, 0.0532644, 0.0104704, 0.0218985, 0.00755904, 0.0712014, 0.00108408, 0.00462857, 0.0171259, 0.0642992, 0.00446496, 0.0304093, 0.00028756, -1.34359e-05, 0.0010176, 0.000545275, 0.000175374, 0.0012045, 1.18571e-05, -8.33333e-06, -0.0136189, -0.000840182, 0.0047725, 0.00432582, 0.00319342, -0.00323627, -0.00134949, -0.00212974, -0.000715755, 0.00246206, 0.00226616, -0.00165279, -0.000148128, -5.40232e-05, -8.61938e-06, 2.5837e-05, -0.000114485, 0.000140307, 5.4461e-05, -0.000948128, -3.01416e-06, 2.45244e-05, -7.05858e-05, 0.00079066, 4.27215e-05, -0.000115095, clase2
